order_id,distance_km,item_count,prep_time_min,rider_rating,traffic_density,is_late
ORD-1044,3.4759697884001945,3,7.939162383444792,3.6240731922865304,Medium,0
ORD-1045,8.119006270070793,2,4.474223216647881,4.896331058091213,High,0
ORD-1046,4.084677375028226,11,2.680405385224608,4.740071989896528,Medium,0
ORD-1047,6.480782243544825,10,6.920193505316298,3.694894886803552,Low,1
ORD-1048,6.787168212447716,7,6.718275533997896,4.347476536512881,Medium,1
ORD-1049,2.625826238543561,1,14.941246379155341,4.79982197262363,High,1
ORD-1050,11.650223219292423,14,7.8025805655693485,4.357713745410731,High,1
ORD-1051,9.414027468652817,8,6.336404143138605,4.860799732340933,Low,1
ORD-1052,11.304237827988175,3,9.54617508731677,4.914475725224063,Medium,1
ORD-1053,10.790514529917962,12,3.15397612340099,4.1335767832764585,Medium,1
ORD-1054,7.375849756327479,12,14.501654567412572,4.065970492109486,Medium,1
ORD-1055,11.101553702765843,13,10.25448059268343,4.904481730953735,Low,1
ORD-1056,1.5176637735970742,2,11.81289165923102,4.512710091724502,Medium,0
ORD-1057,2.75380291782017,3,4.216213196260928,3.674034022022254,High,0
ORD-1058,1.0201138224711879,5,7.323212089067651,3.5634376238340217,Medium,0
ORD-1059,4.24129880377754,11,7.494958474150464,4.346943576495895,Low,1
ORD-1060,4.969788831429043,8,12.683483770714128,4.895256448157637,Medium,1
ORD-1061,3.620513865399803,10,2.0160768368723225,4.766373053608728,Medium,0
ORD-1062,10.030481355247188,7,5.911090408592316,4.513771619696504,High,1
ORD-1063,4.602663256976276,7,14.75607286647595,3.7086737733366313,Medium,1
ORD-1064,3.730746861404879,12,8.173525065580842,3.8813470756230433,High,1
ORD-1065,6.741004956319857,7,6.972841643172107,4.813266839828924,High,1
ORD-1066,2.1206285872097705,8,3.5577770262294024,3.7742108549853506,Low,0
ORD-1067,9.725265278671456,1,14.664140172164203,3.917659112375652,High,1
ORD-1068,1.3573324023173645,4,2.260342627035718,3.6944009767931627,High,0
ORD-1069,11.84919977090595,13,11.583342925094161,4.514162347121617,Low,1
ORD-1070,9.38081484691156,6,11.99179746225061,4.915973458044815,High,1
ORD-1071,2.785230337642983,9,5.167537308830266,3.903452047393079,Low,0
ORD-1072,0.5635043469214276,13,10.730259766969485,4.213109911775111,Medium,1
ORD-1073,9.877806427230594,2,3.208078876932069,4.4515096095668065,Low,0
ORD-1074,8.628859454247596,1,5.341614463617038,4.999199372323446,High,0
ORD-1075,8.883582432471353,13,12.242725847799445,3.657212097496358,Low,1
ORD-1076,9.369608986888377,10,13.240920496436024,4.247856199258564,High,1
ORD-1077,1.351513494942039,12,9.910323364577287,4.0776801798537505,Medium,1
ORD-1078,4.622355878259135,14,8.588899613666275,4.798730247833532,Low,1
ORD-1079,1.8324941845389917,2,4.070952268046744,4.213951596517484,Medium,0
ORD-1080,10.425689397569325,7,2.820417430028952,3.6664662868777222,High,1
ORD-1081,7.667928458516916,3,3.5294373701562622,4.451636217929876,High,0
ORD-1082,4.305327285805466,10,4.9556449012492845,4.65617092739582,Medium,0
ORD-1083,1.2309210282892717,2,6.441768524659971,3.504321877498422,Low,0
ORD-1084,4.076296699730115,14,6.951823831642834,4.7884350281309445,Low,1
ORD-1085,4.239608203307591,11,6.502182991657046,3.7790345000084984,High,1
ORD-1086,8.890471050887736,7,5.1077193185644525,4.328104046980067,Medium,1
ORD-1087,7.831910920584951,13,8.626415207772077,4.123696251031175,Medium,1
ORD-1088,10.702946539627755,13,12.72871940702766,4.579480724915795,Low,1
ORD-1089,5.930471639362417,2,5.63614600012923,4.056742422178613,Low,0
ORD-1090,1.8753338282904695,3,14.25103124832903,4.804644765022566,Low,1
ORD-1091,8.702315053064442,11,13.353376602410021,4.595744541438185,Medium,1
ORD-1092,9.249028059094321,7,4.102934747577425,4.471569756594382,Low,1
ORD-1093,6.954687772049207,14,12.221587437842228,4.694360893344282,Low,1
ORD-1094,9.36612256947745,4,9.469635970130966,4.631034552392574,High,1
ORD-1095,6.178649358190493,13,9.365479708228442,3.55390801238233,Low,1
ORD-1096,6.511427537892931,14,7.083555919756267,4.092101530767242,Low,1
ORD-1097,5.416721711123321,1,8.514988989366127,4.896210945974735,Medium,0
ORD-1098,0.7923199575570947,13,7.1633241065797435,3.6885864034883395,Medium,0
ORD-1099,1.7407514104230013,14,9.016524043879258,4.605644825648077,High,1
ORD-1100,0.8614356353974439,5,10.163350686044266,4.961887717002995,Low,0
ORD-1101,7.818719729533474,12,10.765949483317629,3.5782979435674576,High,1
ORD-1102,4.115093782377757,9,8.92225550327254,4.523290820939915,Medium,1
ORD-1103,6.348562948394082,8,11.378486875273513,4.2022312119515455,High,1
ORD-1104,10.93701445015007,12,3.8366146405815753,4.368762883062083,Medium,1
ORD-1105,3.366860635212062,9,4.755772381729101,3.628012004726487,High,0
ORD-1106,5.219403614909742,10,12.643555052965512,3.564510427800409,High,1
ORD-1107,9.18883809324506,14,6.192863712003398,4.500299990826383,Low,1
ORD-1108,3.1311789031536583,9,2.297619724689563,4.734964144731077,High,0
ORD-1109,1.3852689630311195,7,3.999284945684404,4.673023002399451,Low,0
ORD-1110,3.8321417085083325,4,4.906987648452047,4.315708591799356,Low,0
ORD-1111,2.3540448034210506,5,14.445197542629634,3.6498002317042673,Low,1
ORD-1112,11.19152300193959,1,9.449538576101041,4.532066665754021,Low,1
ORD-1113,9.793384364990795,14,14.125499626191313,3.862833325331219,High,1
ORD-1114,7.78414319986987,1,9.477123556456124,4.866603054151075,Medium,1
ORD-1115,10.521796787158754,3,8.231607721792074,4.7573980393185575,Medium,1
ORD-1116,9.742228884339816,13,6.078459985523248,4.564074450631086,Medium,1
ORD-1117,2.645555677189412,14,9.882822277633883,4.923268933746696,High,1
ORD-1118,10.764428482634745,8,3.8095743200278878,3.5471327322669093,Low,1
ORD-1119,6.702435782029983,14,13.677401154805178,4.604300637591143,Medium,1
ORD-1120,9.785561784386719,2,12.781321266836688,3.995364169004608,High,1
ORD-1121,10.805049949120173,4,6.127908822397582,4.859098828529548,Low,1
ORD-1122,4.157039962176435,2,14.386367858816826,3.9000127949929664,Medium,1
ORD-1123,1.7655971320682826,14,12.727609976402386,4.587284748972525,Low,1
ORD-1124,3.1212543692323296,5,10.661989515855517,4.816470529476172,Medium,0
ORD-1125,5.411739569201948,9,3.5829048446285725,3.5624852275740237,Medium,0
ORD-1126,9.907169808108671,1,8.21704229962494,4.096471369388054,Medium,1
ORD-1127,10.398401707447949,5,8.57939821300776,4.6434635480329085,Low,1
ORD-1128,0.579949501108693,14,5.023167658749941,4.18237833426138,High,0
ORD-1129,6.373593979642006,9,3.0395501266709255,3.900878944690393,Low,0
ORD-1130,5.300226536210959,1,12.097407196132005,3.829708023234785,Medium,1
ORD-1131,3.054239820413398,9,3.5864556776171352,3.697277400374567,Low,0
ORD-1132,1.8784517243373522,8,9.725779757303071,4.785694339784423,High,0
ORD-1133,4.382574471141721,4,14.173839260487588,4.363033104877334,Low,1
ORD-1134,11.34346159499397,12,13.389367503774553,3.614577417487184,High,1
ORD-1135,4.216833718238686,11,5.610784108740395,4.073870485355953,High,0
ORD-1136,6.46609215004871,10,13.06883228816645,4.051600476207665,Low,1
ORD-1137,8.584718027294546,5,2.004322579566362,3.7726087860641946,Medium,0
ORD-1138,4.681740427361881,13,2.229941524972344,4.153261438208286,High,0
ORD-1139,11.675493951291047,5,9.833191129957244,3.998149048089705,Low,1
ORD-1140,11.568143891834278,11,6.742376848878883,4.012705558238274,High,1
ORD-1141,3.3954964019916876,12,7.0239909350689125,4.608539836681938,Medium,1
ORD-1142,6.218357817762433,6,9.337734178825471,3.8348950782577944,Low,1
ORD-1143,3.960100562892851,7,4.493171922694188,4.462789938283033,Low,0
ORD-1144,3.7756656853408774,8,4.752819558651218,4.355974435821402,Low,0
ORD-1145,0.9241998945771271,14,8.299820631245241,4.352138768506801,Medium,1
ORD-1146,7.509989840768814,8,11.805296076470219,4.494511019212664,High,1
ORD-1147,6.280808767131907,11,10.05347076829864,4.322573054293481,Low,1
ORD-1148,1.0920056393748776,14,5.865615627078906,4.818882672269577,High,0
ORD-1149,3.7044343387210317,13,7.594383307615976,4.513370137925389,High,1
ORD-1150,10.945057688616517,2,4.21864186114998,4.320444877057082,Medium,1
ORD-1151,3.254961742670183,9,2.970187586382062,4.744644680431467,Low,0
ORD-1152,2.1662910290490656,7,12.17504852967394,4.4092198474002195,High,1
ORD-1153,6.128706743191975,4,5.4500363194465296,3.9367163716777687,Low,0
ORD-1154,11.834980222271907,4,4.310963042066227,3.8106423772648568,Low,1
ORD-1155,3.283635622382255,11,10.991034722401151,3.7284916784940183,Medium,1
ORD-1156,8.229558795167604,8,10.034671765733417,4.849182818819152,Low,1
ORD-1157,9.258625576280252,4,10.231465138175032,4.5652031476970985,Low,1
ORD-1158,3.232831755912596,13,4.975629863005977,4.906067657246481,High,0
ORD-1159,8.874488009036385,6,5.024392001314853,4.404937708572414,Medium,1
ORD-1160,4.729506026271412,5,4.870434187213309,4.210101322242369,Low,0
ORD-1161,7.771517051826164,3,4.258783743609829,3.589574733456334,High,0
ORD-1162,7.7855916737502895,13,10.524407743301532,4.507463422319045,Medium,1
ORD-1163,6.661408866859722,14,13.024206508242218,4.373313139652347,Medium,1
ORD-1164,1.5383323556256956,10,11.416127105796596,4.985313340381432,High,1
ORD-1165,10.105978699276237,11,12.297217238887061,3.8587381666733647,High,1
ORD-1166,4.188970747174962,2,7.2623795781075975,4.296106032930254,High,0
ORD-1167,2.6449628695983236,9,10.502985339835975,4.476436002677109,High,1
ORD-1168,0.968914127879785,10,6.605071125782069,4.466886762113515,High,0
ORD-1169,7.295268846664781,9,8.83156008559232,4.3419403144226045,Low,1
ORD-1170,8.291990161186249,1,8.261253004953211,4.665392015490838,Low,1
ORD-1171,0.6907600326703458,10,4.299532886870107,3.8074718142902246,Medium,0
ORD-1172,6.389070170441731,3,7.032023884363201,4.5884408004116235,Low,0
ORD-1173,3.1047014147762866,8,14.529689581270564,4.429601857149634,Low,1
ORD-1174,7.9194870897086735,6,5.231543350294247,4.84411266769186,Low,1
ORD-1175,2.5052139335574015,5,3.7394485716333534,4.7707916585503725,High,0
ORD-1176,8.44578398817836,5,7.441548081111159,3.97272055869883,Medium,1
ORD-1177,4.947456482456181,6,12.274390566181925,3.91435598746273,Medium,1
ORD-1178,11.272394870472446,7,9.56792698713964,4.972479985778672,Medium,1
ORD-1179,2.081490857678922,1,10.85267275409718,4.290897771372885,Medium,0
ORD-1180,4.422263037077973,9,4.466033026270804,4.859631445871655,Low,0
ORD-1181,1.8049454942667742,3,10.04632650910038,3.745821535670723,Low,0
ORD-1182,11.133976610203472,4,6.205505133849159,4.464228372200261,High,1
ORD-1183,10.589402563881281,10,12.845943757411977,4.714790281040879,Medium,1
ORD-1184,3.4663287187242897,1,10.18088447813957,4.921092874379671,Low,0
ORD-1185,8.089816529393058,13,4.585131611078847,4.006010211525535,Low,1
ORD-1186,9.898055302313981,11,2.8400168379731197,4.587471754886079,High,1
ORD-1187,6.884809333393817,10,2.5542317207314253,4.308219513559429,High,0
ORD-1188,6.590981651094075,3,6.828311379451829,3.5909433890997025,High,0
ORD-1189,3.2813013453551942,2,5.456064776506075,4.5349996059634154,Low,0
ORD-1190,1.5706818297678409,2,10.399171605012604,4.535144837356765,Low,0
ORD-1191,10.817981216463258,14,8.491339854722037,4.8959102072698055,High,1
ORD-1192,10.8548076573783,1,5.458250614069949,4.245968669253458,Medium,1
ORD-1193,7.780666758642582,8,3.9400911133522896,3.845376381065772,High,1
ORD-1194,4.398842597060058,3,3.653596914936845,3.5668457351730187,High,0
ORD-1195,4.5159101080456,3,13.24058509782543,4.123463280028859,High,1
ORD-1196,8.848490307007753,6,5.165213589263274,3.9528750501162526,High,1
ORD-1197,10.816767989454636,13,10.472238422842588,4.641632459035813,Low,1
ORD-1198,10.701493879048849,8,12.538917063821462,4.0314016472615695,Medium,1
ORD-1199,9.468568777362675,13,9.98305704540157,4.923606794472266,High,1
ORD-1200,7.883363930774309,9,13.174348011410295,4.943465304481676,Medium,1
ORD-1201,1.4676095974430616,9,7.101118379870169,4.431362885326562,Medium,0
ORD-1202,2.358730212088058,4,14.430888478436328,4.892990430522325,Medium,1
ORD-1203,10.833373168061412,14,3.73088505431526,4.641281516771743,High,1
ORD-1204,7.473934186085284,5,3.3279438855479953,4.320289461462689,Low,0
ORD-1205,0.605766093591241,2,10.562997900696766,3.770461903134167,High,0
ORD-1206,1.6669227429593692,11,14.256804838372403,4.18789691527076,Medium,1
ORD-1207,8.130270344742641,9,12.515485001272264,4.3413116950439266,Medium,1
ORD-1208,0.5582082142315149,8,2.9934191726946686,4.795942371102515,Low,0
ORD-1209,2.349292591301235,3,5.631780281151313,4.222000064803497,High,0
ORD-1210,6.810438577715741,11,14.094145502891708,4.846512009016935,Medium,1
ORD-1211,8.456794773465973,12,5.289759626410199,4.511523468535204,Low,1
ORD-1212,7.997554484279906,13,12.15521550922995,3.705498594580507,Medium,1
ORD-1213,3.0790970587964375,9,12.72671854707315,4.9924720539876395,Low,1
ORD-1214,8.690061045496662,3,8.440877344992764,4.2908489911308685,Low,1
ORD-1215,3.2283645062132007,9,7.022535828028102,4.087787444613618,High,0
ORD-1216,4.242096528831579,2,7.851617621456875,4.48867064670429,Medium,0
ORD-1217,9.084651158857278,12,4.950541026749734,3.663339970971559,High,1
ORD-1218,7.970778339042969,10,13.562081909674975,4.454807970130032,Medium,1
ORD-1219,10.266069220683047,9,7.858055537486853,4.24735400074891,High,1
ORD-1220,8.062548261453948,8,13.471972725929298,4.1100111049978745,Medium,1
ORD-1221,7.035548938357923,9,3.3740152387815634,4.929530031768349,High,0
ORD-1222,1.5772598300230634,5,14.847578523001708,4.28380957509808,Low,1
ORD-1223,4.728731735183485,11,7.762550136767038,3.8286762192049077,Medium,1
ORD-1224,3.5498272283398427,11,2.621800665123371,4.188445219065948,Medium,0
ORD-1225,3.3058808988594612,2,2.494284027086914,4.879081106859009,Low,0
ORD-1226,11.689621379653124,8,11.700694347263902,3.764143206995892,High,1
ORD-1227,5.020623833667745,12,10.56746194464785,3.8209355580323554,Medium,1
ORD-1228,10.758535384536803,6,12.427697255658638,3.5195443516356257,Medium,1
ORD-1229,7.758094198968523,8,3.3697779413864772,3.521285074093651,High,1
ORD-1230,9.640329990728956,11,2.4624212714621283,4.744087440437768,Low,1
ORD-1231,6.280326570709709,5,8.61153076281852,4.598183910264433,High,1
ORD-1232,7.13439467320313,10,7.038738009276004,4.0325615846779375,High,1
ORD-1233,6.163953478916935,2,8.005310176722425,4.547466735841359,High,0
ORD-1234,2.7452943596775117,6,14.890649315313562,4.092808889464955,Medium,1
ORD-1235,8.808199325507312,5,14.619749449718713,4.929345193996741,Low,1
ORD-1236,3.7288821680698416,12,14.250100065751507,4.950579022139053,Low,1
ORD-1237,0.7796336139617192,13,12.189954797979759,4.089190663714015,High,1
ORD-1238,7.92293140293243,12,6.612937683339575,4.781332859511302,Medium,1
ORD-1239,2.536772813181063,5,7.35770209341603,4.659633562546199,High,0
ORD-1240,11.315273720058514,13,9.145008568346018,3.964999905757684,Medium,1
ORD-1241,11.470178635529756,1,12.796947933262919,3.848059743351659,Medium,1
ORD-1242,11.020940487535158,2,2.893266822737481,4.187351975589251,Medium,0
ORD-1243,4.756825052937611,8,7.515859516503546,4.672023260921609,Medium,1
ORD-1244,0.6777510900819754,13,3.074029624970493,4.940251677093118,Low,0
ORD-1245,11.175663469758842,14,8.690548625455651,4.645368603299859,Medium,1
ORD-1246,5.424117705649115,13,13.68571071208106,4.782810477527555,Medium,1
ORD-1247,11.6165304190022,3,12.172304019331193,4.4045964592557745,High,1
ORD-1248,11.581629736526407,10,4.96195142806043,4.753111746263189,High,1
ORD-1249,10.30960873787464,3,14.687881044784302,4.676631287005127,Low,1
ORD-1250,3.8861622588002356,8,10.675555174603568,4.06547831288942,High,1
ORD-1251,4.92862387892214,8,2.13556009216624,4.327985453181082,Medium,0
ORD-1252,10.288071722443854,2,5.320375300907854,4.707129682984542,High,1
ORD-1253,4.144603059297193,8,5.3892728989589145,3.5690851012849345,Low,0
ORD-1254,2.4491665868900636,11,2.900305981716179,4.712118923533745,High,0
ORD-1255,6.903214518271027,13,14.477744734987077,3.766832186073535,High,1
ORD-1256,11.265779902848982,13,8.21731882948701,4.272025425682158,Low,1
ORD-1257,8.50434266176219,1,13.645589765834465,4.712413159333907,Low,1
ORD-1258,7.055703456027697,6,6.188801544780168,3.880731617235042,Medium,1
ORD-1259,1.6175296783638382,8,3.6280364156267524,3.8687111589592296,High,0
ORD-1260,7.572583107040452,3,8.16636942878078,4.1041465976933775,Medium,1
ORD-1261,11.885619276199028,8,3.481436251286123,4.841964196366452,High,1
ORD-1262,2.1109661752200264,12,8.318201538708019,3.500664172155812,High,1
ORD-1263,6.460791002182972,1,13.9638633558523,4.852074644962903,Medium,1
ORD-1264,10.589790327171487,11,8.769985843844765,3.7307105369624116,High,1
ORD-1265,9.01883910417335,11,10.014496449636086,4.985129564101223,High,1
ORD-1266,8.515681021445582,9,4.036299680659508,4.932270489557702,High,1
ORD-1267,8.578566965851756,13,2.5685631364396033,4.242012784386925,Low,1
ORD-1268,4.634148239027184,11,3.4405035083374917,4.2690803717189425,Medium,0
ORD-1269,3.876306209041674,13,9.780910483896754,4.222324010413781,Low,1
ORD-1270,9.807653288002907,9,3.2351520868999604,4.453165468489284,Medium,1
ORD-1271,9.816304038810578,5,6.887907569237049,3.6360825533523964,Medium,1
ORD-1272,10.471331663671192,10,9.151195225956029,3.54892692251235,High,1
ORD-1273,11.00226635439942,4,7.052486382188011,3.586554392623848,Medium,1
ORD-1274,6.3804375869007846,11,4.12788941904892,4.166548023862272,Low,1
ORD-1275,6.2674373889027954,6,5.559286997683385,3.913321908829225,Low,0
ORD-1276,9.680394558117914,12,14.068127927031501,4.433059343556491,Low,1
ORD-1277,7.974585203944299,7,10.78776958262262,4.988663434062168,Medium,1
ORD-1278,8.572619088463588,5,8.448621902838525,4.079484759614699,Low,1
ORD-1279,9.651615698515162,11,2.1652935698296156,4.36076188115677,Medium,1
ORD-1280,10.735061430902013,13,14.901400206363112,4.123405843861003,Low,1
ORD-1281,4.386944303792662,10,10.728914153630363,4.770907501582789,Low,1
ORD-1282,4.819203955359356,9,6.119992205484285,4.853354605193357,Medium,0
ORD-1283,1.5807923081699935,3,13.430492579971897,4.816033418307891,Low,0
ORD-1284,7.150221621456001,7,5.359611063793635,4.961558358018887,High,1
ORD-1285,0.913336148662534,10,9.072215529375772,3.541278777710623,Medium,0
ORD-1286,5.8543772085232915,10,10.268919928487726,4.7597242432182965,Medium,1
ORD-1287,6.740413299137131,11,4.87382382889847,4.62765825955864,Medium,1
ORD-1288,3.795224399475271,5,14.719164624407746,3.8430416141005472,High,1
ORD-1289,7.294582496543624,14,11.726494777726968,4.934480140081291,Medium,1
ORD-1290,0.8507528742990684,7,9.251571931643909,3.7222668923449183,Low,0
ORD-1291,0.9295041706159658,2,4.3477297762789116,4.5193248907008625,Low,0
ORD-1292,9.95990644758607,4,2.7001566909743397,3.8373353252238687,Low,0
ORD-1293,4.642192376229524,2,6.160777822772785,4.147070973161112,Medium,0
ORD-1294,1.961195895496675,14,11.791435366874236,4.5787398454168535,Low,1
ORD-1295,6.5057974906302505,13,5.501306877926326,4.34498696304957,Medium,1
ORD-1296,9.354925860634024,13,9.014230866441567,4.141252746992167,Low,1
ORD-1297,2.9819418162136966,12,11.463313297499662,3.989507646397981,High,1
ORD-1298,7.6632404719185025,7,3.4032682904040366,4.759489483563185,High,0
ORD-1299,1.481495847428332,2,10.908874209506354,3.7157215254722207,High,0
ORD-1300,1.0943397934389885,13,3.194321540230581,4.1451543147947,High,0
ORD-1301,6.610578263033702,14,14.546686647650954,4.855636357662713,Medium,1
ORD-1302,6.717303898516225,11,8.349123690844214,4.768774325689952,Low,1
ORD-1303,7.830443867229375,1,3.958789400228406,4.10141264370957,High,0
ORD-1304,8.850050337810607,9,6.450987268436104,4.644662545401962,Medium,1
ORD-1305,11.722298913819149,1,7.374413840838399,4.7347412460632885,High,1
ORD-1306,6.437454005463746,8,11.856405143994985,4.8333311360054445,High,1
ORD-1307,4.213999438824329,2,11.66450921899592,4.316758653573842,Medium,0
ORD-1308,9.644641239840093,12,9.955226569385303,3.8066913290820676,Medium,1
ORD-1309,3.6145708895138533,8,3.3770992632604084,3.8829636147558975,Low,0
ORD-1310,5.548171338114815,13,3.970401830639757,3.9435420110624064,Low,1
ORD-1311,1.4022483854360586,3,3.218839968392236,4.3907037212144235,High,0
ORD-1312,0.7915335492777613,6,9.50324618273815,3.5492144361929125,High,0
ORD-1313,11.570456768796138,3,13.402799739648252,4.454063703169952,Low,1
ORD-1314,10.113771385890367,14,7.6394066593120336,4.046531357642348,Low,1
ORD-1315,8.503703370077528,7,4.0910262614507005,3.9428627037344635,Medium,1
ORD-1316,5.202958860764103,10,9.254550226936571,4.819244856092189,Low,1
ORD-1317,2.4928846808147265,9,12.552778819254229,4.190003593371198,Low,1
ORD-1318,2.2990259907174897,2,11.64225679966809,3.6425795682990394,High,0
ORD-1319,3.3777933288928463,12,13.458860135775279,4.7401201520393705,Low,1
ORD-1320,6.816106644120385,12,5.612727264235282,3.57146188615476,High,1
ORD-1321,8.717853111050717,14,4.521400274481073,4.590123836252295,Low,1
ORD-1322,8.092269832253908,5,13.437614317245204,4.660859332655997,Medium,1
ORD-1323,3.7192398148783425,13,10.5482840661143,4.028903908893287,Low,1
ORD-1324,11.480950727626732,6,6.042076090098204,4.737181784416681,Low,1
ORD-1325,8.985814542001338,4,11.65052465744262,4.2734891087846805,Low,1
ORD-1326,6.875071603881108,4,12.596538998244782,4.194940479909195,High,1
ORD-1327,7.534788581695051,4,9.994717124434722,3.5681049222030388,Medium,1
ORD-1328,5.325400717919584,2,10.942493428438896,3.935043790473359,Low,1
ORD-1329,3.348906379263311,4,6.878378757754662,4.89651495632795,High,0
ORD-1330,4.593685804489509,11,9.003043675459509,4.0877359449252495,Medium,1
ORD-1331,9.215230270340244,1,8.81406921944011,4.320050780835152,High,1
ORD-1332,0.6655251192421925,12,13.024621284700034,4.2980325184763775,High,1
ORD-1333,1.8348353658295367,6,12.919531743668372,4.38564663473404,Medium,1
ORD-1334,1.0290303832501566,1,12.824846101511561,3.591996433464924,Low,0
ORD-1335,0.9683812266681566,10,2.1434109854120553,4.0432643821980925,High,0
ORD-1336,10.337796716126583,6,11.744091298095547,4.584692410823831,High,1
ORD-1337,8.592065382870272,1,11.862793071443063,3.8008403766094743,Low,1
ORD-1338,5.95299903450424,6,10.818924697116843,3.8053675663195405,Low,1
ORD-1339,1.625092847486517,10,11.831440552588884,3.5151359100335373,Medium,1
ORD-1340,6.153582563843572,8,12.945614829457213,4.156222889912314,Medium,1
ORD-1341,5.944925363976505,11,8.114147703323214,4.824101571010133,Medium,1
ORD-1342,2.4918215039651743,2,8.526652775349813,3.5778514153809633,Low,0
ORD-1343,5.48929396623669,2,3.621282739848076,3.786678064244004,High,0
ORD-1344,5.082804445569795,14,7.009886479615703,3.9651268075141326,High,1
ORD-1345,7.5822761276004895,13,10.363747338853196,4.597587104846319,Medium,1
ORD-1346,7.803576984977903,12,12.145197089914568,4.46095338920388,Low,1
ORD-1347,1.020996112378512,4,4.823718269985737,4.123915856872783,High,0
ORD-1348,4.808045068204419,11,3.79169768907006,4.638603408887564,Medium,0
ORD-1349,7.697389030713718,3,10.6195460585064,4.414446517485353,High,1
ORD-1350,6.286066973671009,4,2.0244384858238385,4.844061199485829,High,0
ORD-1351,10.349633173665707,13,4.318843595995288,4.72704012370804,Low,1
ORD-1352,8.074976763617869,12,2.3779279444713985,3.8792204091338007,Low,1
ORD-1353,2.3737459114364414,7,4.1695065321133225,3.9071578664513003,High,0
ORD-1354,1.3115405951049433,13,4.357150639031568,3.6880347136885785,Medium,0
ORD-1355,7.88782169937263,11,7.039756731755125,4.005447088576185,Low,1
ORD-1356,0.8048800712286508,1,7.230252620925228,4.999315878078642,High,0
ORD-1357,7.236419184644828,6,13.36541211793309,4.108626752922591,Low,1
ORD-1358,11.312647776387012,3,8.631426262484727,3.8307326520336598,Low,1
ORD-1359,7.117953045572608,11,11.404261952959722,4.643724326713329,Low,1
